dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_2,0.5,holdout (33/67),anova (10),svm,0.9321428571428572,0.8961748633879781,0.9879518072289156,0.82,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (5),random_forest,0.9604651162790697,0.9465408805031447,0.9525316455696202,0.940625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),knn,0.963953488372093,0.951937984496124,0.9446153846153846,0.959375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),tree,0.9372093023255814,0.9161490683229814,0.9104938271604939,0.921875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),naive_bayes,0.9127906976744186,0.8882265275707899,0.8490028490028491,0.93125,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),logistic_regression,0.9627906976744186,0.9503105590062112,0.9444444444444444,0.95625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),neural_network,0.9674418604651163,0.9566563467492261,0.9478527607361963,0.965625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),gradient_boosting,0.9488372093023256,0.9314641744548287,0.9285714285714286,0.934375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),svm,0.9674418604651163,0.9558359621451105,0.964968152866242,0.946875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),random_forest,0.9575862068965517,0.9414006669842783,0.940952380952381,0.9418493803622497,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),knn,0.9658620689655173,0.9526542324246772,0.9632495164410058,0.9422894985808893,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),tree,0.9389655172413793,0.9170182841068918,0.9174484052532833,0.9165885660731021,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),naive_bayes,0.9303448275862068,0.9082652134423251,0.8873114463176575,0.9302325581395349,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),logistic_regression,0.9593103448275863,0.9441816461684012,0.943289224952741,0.9450757575757576,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),neural_network,0.963103448275862,0.9518668466036888,0.9421193232413179,0.9618181818181818,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),gradient_boosting,0.9389655172413793,0.917173607861488,0.9048938134810711,0.9297912713472486,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),svm,0.9693103448275862,0.9567331064657268,0.9628180039138943,0.9507246376811594,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),random_forest,0.9107142857142857,0.8587570621468925,0.987012987012987,0.76,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),knn,0.9142857142857143,0.8651685393258428,0.9871794871794872,0.77,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),tree,0.9071428571428571,0.8571428571428571,0.9512195121951219,0.78,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),naive_bayes,0.9785714285714285,0.9696969696969697,0.9795918367346939,0.96,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),logistic_regression,0.8821428571428571,0.8070175438596492,0.971830985915493,0.69,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),neural_network,0.9107142857142857,0.8587570621468925,0.987012987012987,0.76,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),gradient_boosting,0.9071428571428571,0.853932584269663,0.9743589743589743,0.76,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),svm,0.9321428571428572,0.8961748633879781,0.9879518072289156,0.82,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (10),random_forest,0.9616279069767442,0.9481946624803768,0.9526813880126183,0.94375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),knn,0.9627906976744186,0.9500000000000001,0.95,0.95,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),tree,0.9418604651162791,0.923076923076923,0.9090909090909091,0.9375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),naive_bayes,0.9209302325581395,0.9000000000000001,0.85,0.95625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),logistic_regression,0.9593023255813954,0.9453978159126365,0.9439252336448598,0.946875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),neural_network,0.9686046511627907,0.9583975346687211,0.9452887537993921,0.971875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),gradient_boosting,0.9523255813953488,0.9364341085271318,0.9292307692307692,0.94375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),svm,0.9662790697674418,0.9541864139020536,0.9648562300319489,0.94375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),random_forest,0.9617241379310345,0.9490124023886082,0.9529520295202952,0.9451052150045746,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),knn,0.9610344827586207,0.9479022591055787,0.9509713228492137,0.9448529411764706,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),tree,0.9403448275862069,0.9211126310989513,0.9181818181818182,0.9240622140896615,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),naive_bayes,0.9286206896551724,0.9102730819245775,0.8677685950413223,0.9571558796718322,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),logistic_regression,0.9496551724137932,0.9330889092575619,0.9373848987108656,0.9288321167883211,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),neural_network,0.9672413793103448,0.9568378009995456,0.9368327402135231,0.9777158774373259,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),gradient_boosting,0.9434482758620689,0.9242843951985227,0.921731123388582,0.9268518518518518,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),svm,0.9617241379310345,0.9489655172413792,0.9564411492122336,0.9416058394160584,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),random_forest,0.9107142857142857,0.8587570621468925,0.987012987012987,0.76,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),knn,0.9142857142857143,0.8651685393258428,0.9871794871794872,0.77,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),tree,0.9071428571428571,0.8571428571428571,0.9512195121951219,0.78,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),naive_bayes,0.9785714285714285,0.9696969696969697,0.9795918367346939,0.96,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),logistic_regression,0.8821428571428571,0.8070175438596492,0.971830985915493,0.69,grades_average,grades_between_0_2_5,grades_below_mean,grades_below_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
